Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
;;Decreto Direttoriale;;;;;;Decreto Direttoriale 460_2022.pdf;Autotrasporto merci - DD 446_2022 - Credito d'impo
324;;Decreto Direttoriale;;;;;;Comunicazione apertura piattaforma-signed.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 2 ristoro gasolio autotrasporto 29 ago_rev 1 sett.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 3 ristoro gasolio autotrasporto_9 settembre.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 4 ristoro gasolio autotrasporto_9 sett.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 5 ristoro gasolio autotrasporto_9 settembre.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 6 ristoro gasolio autotrasporto_23092022.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ 7 ristoro gasolio autotrasporto 27 sett.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;FAQ ristoro gasolio autotrasporto_5 ago_rev 9 sett.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
324;;Decreto Direttoriale;;;;;;M_DIP.SISTRA.REGISTRO DECRETI(R).0000324.29-07-2022.pdf;Autotrasporto Merci - Decreto Direttoriale 324 del
214;21-07-2025;Decreto Capo;;;;;;Decreto Direttoriale prot.214 del 21-07-2025.pdf;Decreto Capo Dipartimento n°214 del 21_07_2025
172;14-11-2022;Decreto Direttoriale;;;;;;DD 172 - 14 nov aggiornam tariffe al 1 dicembre.pdf;Decreto Direttoriale 14 novembre 2022,  n_ 172
184;10-10-2025;Decreto Direttoriale;;;;;;DD Ferrobonus m_inf.ACF565C.REGISTRO DECRETI(R).0000184.10-10-2025.pdf;Decreto direttoriale 184 del 10_10_2025
;28-11-2025;Decreto Direttoriale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000462.01-12-2025.pdf;Decreto direttoriale 28 novembre 2025
;28-11-2025;Decreto Direttoriale;;;;;;Tabella di correlazione infrazioni sostitutiva di quella allegata al DD.pdf;Decreto direttoriale 28 novembre 2025
23;08-05-2023;Decreto Direttoriale;;;;;;M_TRA.TRAER_.REGISTRO DECRETI (R).0000023.08-05-2023.pdf;Decreto direttoriale 8 maggio 2023, n_ 23
16577;;Decreto Direttoriale;;;;;;ansfisa.REGISTRO_UFFICIALE.2022.0016577.pdf;Decreto direttoriale ANSFISA prot_ n_ 16577 del 22
16577;;Decreto Direttoriale;;;;;;ansfisa.REGISTRO_UFFICIALE.2022.0020976.pdf;Decreto direttoriale ANSFISA prot_ n_ 16577 del 22
16577;;Decreto Direttoriale;;;;;;Decreto direttoriale n.43 del 18.03.2021.pdf;Decreto direttoriale ANSFISA prot_ n_ 16577 del 22
62;12-10-2023;Decreto Direttoriale;;;;;;M_TRA.TRAER_.REGISTRO DECRETI (R).0000062.12-10-2023.pdf;Decreto direttoriale del 12 ottobre 2023, n_ 62
153;15-06-2022;Decreto Direttoriale;;;;;;D.D n. 153 del 15-06-2022.pdf;Decreto Direttoriale del 15_06_2022, n_ 153
;;Decreto Direttoriale;;;;;;M_TRA.TRAER_.REGISTRO DECRETI (R).0000042.01-08-2023.pdf;Decreto direttoriale del 1° agosto 2023, n _ 42
;31-05-2019;Decreto Direttoriale;;;;;;Decreto Direttoriale del 31 maggio 2019.pdf;Decreto Direttoriale del 31 maggio 2019
11;06-03-2023;Decreto Direttoriale;;;;;;M_TRA.TRAER_.REGISTRO DECRETI (R).0000011.06-03-2023.pdf;Decreto direttoriale del 6 marzo 2023, n_11
61;11-10-2023;Decreto Direttoriale;;;;;;M_TRA.TRAER_.REGISTRO DECRETI (R).0000061.11-10-2023.pdf;Decreto direttoriale dell’ 11 ottobre 2023, n_ 61
1;08-01-2024;Decreto Direttoriale;;;;;;m_inf.A880B64.REGISTRO DECRETI (R).0000001.08-01-2024.pdf;Decreto direttoriale dell’8 gennaio 2024, n_ 1
155;11-08-2022;Decreto Direttoriale;;;;;;DD 155 del 11 agosto_0.pdf;Decreto Direttoriale in data 11 agosto 2022, n_155
33;21-10-2023;Decreto Direttoriale;;;;;;DD 33 del 21-10-2023_0.pdf;Decreto Direttoriale n 33 del 21 ottobre 2023
24;29-01-2026;Decreto Direttoriale;;;;;;m_inf.A22E495.REGISTRO_DECRETI(E).0000024.29-01-2026 aggiornamento software.pdf;Decreto Direttoriale n. 24 del 29_01_2026
308;06-11-2025;Decreto Direttoriale;B74E22000050003;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J41H01000080008;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;F81H92000000008;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;F81H91000000008;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J41E91000000009;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;H75E17000050007;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;C14H20001090001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;H79D16002010005;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J31B22000200006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;G24H16001440001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;H87B20013660006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;C41E19000010002;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;H73I18000000005;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;H93G16000780006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;E83B17000430002;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;C49H18000060007;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;D74H20000720001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;D73H19000900006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;E34E15001170002;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;G89H09000440003;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J67H21009910001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;F32B17002330005;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;F34E21000540001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;D22H22000490001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;C23H19000470001;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;B53J17000370004;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;F64H16000640006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;C74H20000700002;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J57D18000200002;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J14H20001460006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
308;06-11-2025;Decreto Direttoriale;J14H20001450006;7007;;ITOLO;;Decreto Direttoriale n. 308 del 06-11-2025.pdf;Decreto Direttoriale n. 308 del 06_11_2025
31;03-02-2026;Decreto Direttoriale;;;;;;m_inf.A22E495.REGISTRO_DECRETI(U).0000031.03-02-2026.pdf;Decreto Direttoriale n. 31 del 03_02_2026
328;15-12-2025;Decreto Direttoriale;;;;;;D.D. n.210 Podgora Uno proroga.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
20;06-02-2024;Decreto Direttoriale;;;;;;DD n. 20 - Podgora Uno - Proroga.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
328;15-12-2025;Decreto Direttoriale;;;;;;DD n. 328 Podgora Uno proroga e sostituzione.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
129;16-06-2023;Decreto Direttoriale;;;;;;DD. 129 nomina e sostituzione Podgora Uno.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
13;03-02-2022;Decreto Direttoriale;;;;;;dd.13 podgora uno.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
89;03-06-2025;Decreto Direttoriale;;;;;;Podgora Uno dd.89.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
328;15-12-2025;Decreto Direttoriale;;;;;;Podgora Uno DM 17 proroga.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
1;02-01-2019;Decreto Direttoriale;;;;;;PODGORA UNO proroga.pdf;Decreto Direttoriale n. 328 del 15 dicembre 2025
501;28-11-2025;Decreto Direttoriale;;;;;;Decreto Direttoriale prot. 501.28-11-2025.pdf;Decreto Direttoriale n. 501 del 28_11_2025
520;05-12-2025;Decreto Direttoriale;;;;;;Decreto direttoriale 520 del 5.12.2025.pdf;Decreto Direttoriale n. 520 del 05_12_2025
533;11-12-2025;Decreto Direttoriale;;;;;;Decreto Direttoriale n.533 del 11.12.2025.pdf;Decreto Direttoriale n. 533 del 11_12_2025
557;12-12-2025;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 557 del 12.12.2025 - controlli tecnici da parte degli ispettori autorizzati.PDF;Decreto Direttoriale n. 557 del 12.12.2025
557;12-12-2025;Decreto Direttoriale;;;;;;Decreto_Direttoriale_n._557_del_12.12.2025_-_controlli_tecnici_da_parte_degli_ispettori_autorizzati.PDF;Decreto direttoriale n. 557 del 12_12_2025
581;17-12-2025;Decreto Direttoriale;;;;;;Allegato_I_al_DM_nazionalizzazioni (1).pdf;Decreto Direttoriale n. 581 del 17.12.2025
581;17-12-2025;Decreto Direttoriale;;;;;;m_inf.A22E495.REGISTRO_DECRETI(U).0000581.17-12-2025.pdf;Decreto Direttoriale n. 581 del 17.12.2025
589;19-12-2025;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 589 del 19-12-2025.pdf;Decreto Direttoriale n. 589 del 19_12_2025
10;15-02-2022;Decreto Direttoriale;;;;;;DD n. 10 del 15-02-2022.pdf;Decreto Direttoriale n_ 10 del 15 febbraio 2022
10;03-05-2019;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 10 del 3.5.2019_0.pdf;Decreto Direttoriale n_ 10 del 3_05_2019
102;25-10-2022;Decreto Direttoriale;;;;;;Convenzione_MIMS-PrLECCO_rev_22092022.pdf;Decreto direttoriale n_ 102 del 25_10_2022
102;25-10-2022;Decreto Direttoriale;;;;;;DDG approvazione Convenzione.pdf;Decreto direttoriale n_ 102 del 25_10_2022
11;19-03-2021;Decreto Direttoriale;;;;;;D.D n. 11 del 19-03-2021 TPS Albastar.pdf;Decreto Direttoriale n_ 11 del 19 marzo 2021
11;21-02-2022;Decreto Direttoriale;;;;;;DD n.11 del 21-02-2022.pdf;Decreto Direttoriale n_ 11 del 21 febbraio 2022
11;23-02-2024;Decreto Direttoriale;;;;;;2024 02 23 DD 11 Bando interporti PNRR.pdf;Decreto direttoriale n_ 11 del 23 febbraio 2024
11;08-05-2019;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 11 in data 8.05.2019.pdf;Decreto Direttoriale n_ 11 in data 08_05_2019
1188;11-11-2022;Decreto Direttoriale;;1651;01;ITOLO;;DECRETO ANAS ANNUALITA' 2021.pdf;Decreto direttoriale n_ 1188 del 11_11_2022
1188;11-11-2022;Decreto Direttoriale;;1651;;ITOLO;;DECRETO ANAS ANNUALITA' 2021.pdf;Decreto direttoriale n_ 1188 del 11_11_2022
12;10-05-2019;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 12 del 10.05.2019_0.pdf;Decreto Direttoriale n_ 12 del 10_05_2019
12;19-03-2021;Decreto Direttoriale;;;;;;D.D. n. 12 del 19-03-2021 SARD.pdf;Decreto Direttoriale n_ 12 del 19 marzo 2021
12;26-03-2020;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 12 del 26 marzo 2020.pdf;Decreto Direttoriale n_ 12 del 26 marzo 2020
13;15-05-2019;Decreto Direttoriale;;;;;;Decreto Direttoriale n. 13 del 15.05.2019.pdf;Decreto Direttoriale n_ 13 del 15_05_2019
13;17-01-2025;Decreto Direttoriale;;;;;;m_inf.AJB6LSB.REG_DECRETI_R_.0000013.17-01-2025.pdf;Decreto Direttoriale n_ 13 del 17 gennaio 2025
13;19-03-2021;Decreto Direttoriale;;;;;;D.D. n. 13 del 19-03-2021 ELBA.pdf;Decreto Direttoriale n_ 13 del 19 marzo 2021
13;07-04-2020;Decreto Direttoriale;;;;;;DD 13 del 7 aprile.pdf;Decreto Direttoriale n_ 13 del 7 aprile 2020
13175;21-10-2021;Decreto Direttoriale;I34J19000090005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;F57E19000110004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;E73B19000160007;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I79F19000120004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B83G18000080003;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G74C19000030005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G74C19000040005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G13B19000180004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;C43J19000630005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I13I19000000005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;C42H19000100005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;C42H19000080005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D75B18003870006;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D48G18000080001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B37E19000060005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G24C19000030005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;J58J18000010001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;J52I19000120005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;J53D19000040005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;J95D19000030005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G86I18005900002;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;H62J19000110001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;C57E18000040002;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G64I19000560005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G64I19000570005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;H21I19000040005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;H29G19000150005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I12J19007520004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B76B19000380004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D99H19000310009;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D92J19000320006;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D92I19000340009;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;E82I19000020005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D93H19000370001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D93B19000050001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I36E19000060002;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B26D19000020001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B56E19000760003;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I51F19000060001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I42H19000050002;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D32H19000050002;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D32H19000080005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;E76D18000310005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;F37J18000570004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G52I19000130004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;E99F19000050005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;E99F19000060005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;F86D18000340004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;F83E18000010004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;G11H19000010004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B26D19000030001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;I47E19000050005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B54D17000240005;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;C86D19000040001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;B29G19000190001;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
13175;21-10-2021;Decreto Direttoriale;D17E19000030004;7009;;ITOLO;;EDIL.D.D. n. 13175 del 21.10.2021.pdf;Decreto direttoriale n_ 13175 del 21_10_2021
137;14-07-2025;Decreto Direttoriale;C99J21032790002;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
137;14-07-2025;Decreto Direttoriale;C39J21044820002;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
137;14-07-2025;Decreto Direttoriale;E29J21010240001;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
137;14-07-2025;Decreto Direttoriale;E29J21010250001;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
137;14-07-2025;Decreto Direttoriale;E29J21019900001;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
137;14-07-2025;Decreto Direttoriale;E29J21012960001;;;;;DD rimodulazione Toscana n. 137 del 14-07-2025.pdf;Decreto Direttoriale n_ 137 del 14 luglio 2025
1399;28-09-2023;Decreto Direttoriale;;;;;;Decreto approvazione 7° programma n.1399.28-09-2023.pdf;Decreto direttoriale n_ 1399 del 28_09_2023
1448;19-12-2022;Decreto Direttoriale;;;;;;Decreto aggiornamento programmi+6° programma n.1448.19-12-2022.pdf;Decreto direttoriale n_ 1448 del 19_12_2022
15;19-03-2021;Decreto Direttoriale;;;;;;D.D. n. 15 del 19-03-2021 Pnt e Lamp.pdf;Decreto Direttoriale n_ 15 del 19 marzo 2021
152;10-06-2022;Decreto Direttoriale;;;;;;DECRETO N. 152 DEL 10-6-2022.pdf;Decreto direttoriale n_ 152 del 10 giugno 2022
