Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
23;18-02-2022;Decreto Dirigenziale;;7248;12;ITOLO;;Registrazione-UCB-n.208.pdf;Decreto dirigenziale n_ 23 del 18_02_2022
235;26-07-2022;Decreto Dirigenziale;F41B21005790009;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;G61B18000530005;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;G11B18000550005;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;B81B21003770005;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;C71B21004760001;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;C56G21008730001;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;B19J20001230002;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;I56G21002120003;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;I57H21005640001;;;;;All 4_Allegato 2 DM 364_2021_REV.2.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;All. 1 – Comunicazione estremi del Referente del Procedimento e del RUP.....pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;All. 2 – scheda intervento.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;All. 3 – Istanza per la richiesta dell’anticipazione.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;DD 235_2022.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;Registrazione CdC DD 235.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
235;26-07-2022;Decreto Dirigenziale;;;;;;Registrazione UCB DD 235.pdf;Decreto dirigenziale n_ 235 del 26_07_2022
236;05-06-2023;Decreto Dirigenziale;;;;;;M_DIP.SISTRA.REGISTRO DECRETI(R).0000236.05-06-2023_0.pdf;Decreto Dirigenziale n_ 236 del 05_06_2023
238;10-09-2019;Decreto Dirigenziale;;1315;1;ITOLO;;DD 238 DEL 10.9.2019.pdf;Decreto Dirigenziale n_ 238 del 10_09_2019
241;29-12-2023;Decreto Dirigenziale;;;;;;20231218_ALLEGATO 1 EURO 3 ORE 14_40.pdf;Decreto dirigenziale n_ 241 del 29_12_2023
241;29-12-2023;Decreto Dirigenziale;;;;;;m_inf.AB007AB.REG_DECRETI(R).0000241.29-12-2023.pdf;Decreto dirigenziale n_ 241 del 29_12_2023
252;11-10-2021;Decreto Dirigenziale;;1315;;ITOLO;;DD 252 del 11-10-2021.pdf;Decreto dirigenziale n_ 252 del 11_10_2021
252;11-10-2021;Decreto Dirigenziale;;1315;3;ITOLO;1.218.638,00;DD 252 del 11-10-2021.pdf;Decreto dirigenziale n_ 252 del 11_10_2021
252;11-10-2021;Decreto Dirigenziale;;1315;1;ITOLO;;DD 252 del 11-10-2021.pdf;Decreto dirigenziale n_ 252 del 11_10_2021
255;11-07-2023;Decreto Dirigenziale;;1315;;ITOLO;;DD n.255 del 11-07-2023 pag.  luglio 2023.pdf;Decreto dirigenziale n_ 255 del 11_07_2023
255;11-07-2023;Decreto Dirigenziale;;1315;;ITOLO;5.073.554.000,00;DD n.255 del 11-07-2023 pag.  luglio 2023.pdf;Decreto dirigenziale n_ 255 del 11_07_2023
255;11-07-2023;Decreto Dirigenziale;;1315;1;ITOLO;1.212.991.281,11;DD n.255 del 11-07-2023 pag.  luglio 2023.pdf;Decreto dirigenziale n_ 255 del 11_07_2023
255;11-07-2023;Decreto Dirigenziale;;1315;1;;;DD n.255 del 11-07-2023 pag.  luglio 2023.pdf;Decreto dirigenziale n_ 255 del 11_07_2023
255;11-07-2023;Decreto Dirigenziale;;1315;1;ITOLO;;DD n.255 del 11-07-2023 pag.  luglio 2023.pdf;Decreto dirigenziale n_ 255 del 11_07_2023
255;15-10-2021;Decreto Dirigenziale;;1318;;ITOLO;;saldo 2020 mancati ricavi TPL.pdf;Decreto dirigenziale n_ 255 del 15_10_2021
255;15-10-2021;Decreto Dirigenziale;;1318;2;;;saldo 2020 mancati ricavi TPL.pdf;Decreto dirigenziale n_ 255 del 15_10_2021
255;15-10-2021;Decreto Dirigenziale;;1318;2;ITOLO;;saldo 2020 mancati ricavi TPL.pdf;Decreto dirigenziale n_ 255 del 15_10_2021
257;17-07-2023;Decreto Dirigenziale;H49J21005480003;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;C75B23000000001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;C71G22000090001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;E51B21002250001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;B41E04000210001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;F61B21003640009;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;G71B18000610005;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;D69D15002090001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;F81B21005610001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;I61B21003020001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;I67H21003160001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;B89J21020930005;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;D49D15001920001;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;G71B18000620005;;;;;All.1 Aggiornamento All1 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;I57H21005640001;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;B19F22013250002;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;C89F23000050001;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;C99F23000050001;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;C56G21008730001;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;F41B21005790009;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;G61B18000530005;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;G11B18000550005;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;B81B21003770005;;;;;All.2 Aggiornamento All2 DM 364_2021.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;;;;;;M_DIP.TPL_.REGISTRO DECRETI(R).0000257.17-07-2023.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;;;;;;Registrazione CdC 257.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
257;17-07-2023;Decreto Dirigenziale;;7150;;;;Registrazione UCB 257.pdf;Decreto dirigenziale n_ 257 del 17_07_2023
258;07-09-2022;Decreto Dirigenziale;H11B21006730001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F31D21000020001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;H91J12000770005;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B31B21011680001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B44D22000070005;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B44D22000100005;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B44D22000090005;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F40J21000050001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B44E07000120004;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F40E19000030008;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;H94I19000130004;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;C91B21006380001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;J81J20000290001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F91B21005050001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;J91B21002850001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;C91G20000560006;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B61B21004930001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B61B21004920001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B60J21000070001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B67H21009120001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B61B21004880001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B69H13000230002;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B67H21009110001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B61E16000790007;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F61B19000600007;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F91B20001110007;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B60I20000000001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;H61C19000210001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;D71D18000520001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;E51J20000070001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;H21D18000120001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;F31F19000110001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;H41J22000280003;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;B31E20000230001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;D91E20000170001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;J81F19000890001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;C91D17000020001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;E51D20001110001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;E50C20000010001;;;;;DD 258 7.09.2022.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;;;;;;registrazione CdC 258.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
258;07-09-2022;Decreto Dirigenziale;;;;;;registrazione UCB 258.pdf;Decreto dirigenziale n_ 258 del 07_09_2022
259;22-07-2019;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000259.22-07-2019.pdf;Decreto dirigenziale n_ 259 del 22_07_2019
260;22-10-2021;Decreto Dirigenziale;;1318;2;ITOLO;;DD 260 protocollato.pdf;Decreto dirigenziale n_ 260 del 22_10_2021
265;01-08-2023;Decreto Dirigenziale;G61B21008650001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000265.01-08-2023.pdf;Decreto dirigenziale n_ 265 del 01_08_2023
270;16-10-2018;Decreto Dirigenziale;;1315;;ITOLO;;rd 270 - 18.pdf;Decreto dirigenziale n_ 270 del 16_10_2018
270;16-10-2018;Decreto Dirigenziale;;1315;1;ITOLO;;rd 270 - 18.pdf;Decreto dirigenziale n_ 270 del 16_10_2018
270;22-09-2022;Decreto Dirigenziale;B41E04000210001;;;;;D.D 270.22-09-2022.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G31G22000250001;;;;;D.D 270.22-09-2022.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G31G22000260001;;;;;D.D 270.22-09-2022.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;I56G21002120003;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;B19J20001230002;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;C71B21004760001;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;C56G21008730001;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;I57H21005640001;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;F41B21005790009;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G31G22000260001;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G11B18000550005;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;B81B21003770005;;;;;D.D 270_ 2022_Allegato2_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;F57H21002310001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;F46G21000590001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;E51B21002250001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;H49J21005480003;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;B41E04000210001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;F61B21003640009;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G31G22000250001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;D69D15002090001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;D49D15001920001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;G71B18000620005;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;F81B21005610001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;I61B21003020001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;I67H21003160001;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;B89J21020930005;;;;;D.D 270_2022_Allegato1_rimodulazioneDM364.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;;;;;;Registrazione CdC 270.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
270;22-09-2022;Decreto Dirigenziale;;;;;;registrazione UCB 270.pdf;Decreto dirigenziale n_ 270 del 22_09_2022
271;09-10-2019;Decreto Dirigenziale;;1315;1;ITOLO;;RD 271-19.pdf;Decreto dirigenziale n_ 271 del 09_10_2019
271;11-07-2023;Decreto Dirigenziale;;;;;;M_DIP.SISTRA.REGISTRO DECRETI(R).0000271.11-07-2023.pdf;Decreto dirigenziale n_ 271 dell' 11_07_2023
273;09-08-2023;Decreto Dirigenziale;D57H23000220001;;;;;AQ_ID2483-MIT_TPL-CONTRATTO2.pdf;Decreto dirigenziale n_ 273 del 09_08_2023
273;09-08-2023;Decreto Dirigenziale;D57H23000220001;1315;3;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000273.09-08-2023 2023-08-12 13_27_10.pdf;Decreto dirigenziale n_ 273 del 09_08_2023
273;09-08-2023;Decreto Dirigenziale;;;;;;Registrazione CdC 273_0.pdf;Decreto dirigenziale n_ 273 del 09_08_2023
273;09-08-2023;Decreto Dirigenziale;;;;;;Registrazione UCB 273_0.pdf;Decreto dirigenziale n_ 273 del 09_08_2023
280;29-09-2022;Decreto Dirigenziale;E39J21004150004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;G17H03000130001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H10J21000020008;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;J90J21000000001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;D39J21012410001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B80J21000020001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B70J21000000001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;C60J21000000005;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H39J21004020004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H39J21004030004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H49J21004500004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H49J21004510004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B20J21000020001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;J40J21000040001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;I59J21005280001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;I59J21005290001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;H20J21000020004;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B70J21000050001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;C90J21000020001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;J20J21000000001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B40J21000010001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B40J21000020001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B40J21000030001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;F80J21000020001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;I50J21000000001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
280;29-09-2022;Decreto Dirigenziale;B80J19000000001;7248;1;ITOLO;;M_DIP.TPL_.REGISTRO DECRETI(R).0000280.29-09-2022.pdf;Decreto Dirigenziale n_ 280 del 29_09_2022
